dataset,sigma_enc,seed,sampling_seed,guidance_scale,prior_final_loss,reconstruction_mse,reconstruction_psnr,reconstruction_fid,reconstruction_kid_mean,reconstruction_kid_std,reconstruction_metric_samples,reconstruction_feature_precision,reconstruction_feature_recall,reconstruction_pr_samples,reconstruction_pr_nearest_k,fid,kid_mean,kid_std,metric_samples,feature_precision,feature_recall,pr_samples,pr_nearest_k
pathmnist,0.05,0,100000,1.0,0.05936391492126507,0.001000103643971185,36.02014981655644,7.142641544342041,0.0036919116973876953,0.00025233003543689847,5000.0,0.9918,0.9752,5000.0,5.0,28.91118812561035,0.013119323179125786,0.0018005325691774487,7180.0,0.8312,0.352,5000.0,5.0
pathmnist,0.05,0,100000,1.5,0.05936391492126507,0.001000103643971185,36.02014981655644,7.142641544342041,0.0036919116973876953,0.00025233003543689847,5000.0,0.9918,0.9752,5000.0,5.0,28.92097282409668,0.010375602170825005,0.001554508344270289,7180.0,0.8398,0.3212,5000.0,5.0
pathmnist,0.05,0,100000,2.0,0.05936391492126507,0.001000103643971185,36.02014981655644,7.142641544342041,0.0036919116973876953,0.00025233003543689847,5000.0,0.9918,0.9752,5000.0,5.0,29.877351760864258,0.009472915902733803,0.0012620760826393962,7180.0,0.8324,0.2946,5000.0,5.0
pathmnist,0.15,0,100000,1.0,0.060146201004513976,0.0013711995996534825,34.64959313548948,7.363591194152832,0.0032095431815832853,0.0006331177428364754,5000.0,0.9904,0.9718,5000.0,5.0,29.161117553710938,0.014106206595897675,0.0018464565509930253,7180.0,0.831,0.3532,5000.0,5.0
pathmnist,0.15,0,100000,1.5,0.060146201004513976,0.0013711995996534825,34.64959313548948,7.363591194152832,0.0032095431815832853,0.0006331177428364754,5000.0,0.9904,0.9718,5000.0,5.0,28.167585372924805,0.010917221195995808,0.001425292924977839,7180.0,0.838,0.333,5000.0,5.0
pathmnist,0.15,0,100000,2.0,0.060146201004513976,0.0013711995996534825,34.64959313548948,7.363591194152832,0.0032095431815832853,0.0006331177428364754,5000.0,0.9904,0.9718,5000.0,5.0,29.349973678588867,0.009836572222411633,0.0011485293507575989,7180.0,0.8256,0.2952,5000.0,5.0
pathmnist,0.3,0,100000,1.0,0.06258953355284537,0.002711730977644523,31.688133889941884,12.26553726196289,0.004812812898308039,0.0010978325735777617,5000.0,0.9722,0.9168,5000.0,5.0,37.16826629638672,0.01969262585043907,0.0022446129005402327,7180.0,0.8232,0.2884,5000.0,5.0
pathmnist,0.3,0,100000,1.5,0.06258953355284537,0.002711730977644523,31.688133889941884,12.26553726196289,0.004812812898308039,0.0010978325735777617,5000.0,0.9722,0.9168,5000.0,5.0,34.611507415771484,0.015566281974315643,0.0017707609804347157,7180.0,0.8312,0.2888,5000.0,5.0
pathmnist,0.3,0,100000,2.0,0.06258953355284537,0.002711730977644523,31.688133889941884,12.26553726196289,0.004812812898308039,0.0010978325735777617,5000.0,0.9722,0.9168,5000.0,5.0,34.334808349609375,0.013837167993187904,0.0014419456711038947,7180.0,0.838,0.2656,5000.0,5.0
